seq1,seq2,similarity
"GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.8923692032596007
"GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.8278899532887823
"GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9341365828817321
"GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9200453315011646
"GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.8501022638296727
"GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.7708191873294603
"GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9270536629858361
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",1.0
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",0.9084267620736015
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",0.9739485825179374
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.8551389488883642
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.9442633673805956
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.9622367637553189
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.8498172396891179
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.9811228026459362
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9713910499050399
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.82963543699645
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.939663628554391
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.9084267620736015
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.9004724559588748
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.762292729466518
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.9215782685385432
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.967754754109843
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8767503423457217
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.9717489777203788
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.928418821878801
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9811228026459362
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9772552187072957
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9112322194333606
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.9099561198239573
"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9574399186715398
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",1.0
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",0.9031391680900068
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.8353372971615346
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.8512143226920167
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.8806831051259543
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.9686215986010116
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.912880694268951
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9635882239850088
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.6876429159826047
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.7955523566709063
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",1.0
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.7026594663788053
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.8629736459275107
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.9836032245989456
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.8543520041920876
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.9593780470068933
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.8935363551179546
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9579580609581443
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.912880694268951
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9125133450649456
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9238221552524082
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.9197498037424846
"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.8779641358992245
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",1.0
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.9281796087496507
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.9621633519936854
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.9839714457331789
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.8316523138317802
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.9865313080581168
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9583177731569401
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.8548550304435385
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.9677956380811905
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.9031391680900068
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.9297067475921366
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.8268251521144776
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.9300219366162417
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.9811951782318068
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8852363179193438
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.928431137702229
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9435173851252784
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9865313080581168
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9717718762158436
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9635082376541964
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.8888495186391937
"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9648602542098487
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",1.0
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.8477760230701156
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.9103746235117872
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.7294038618708288
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.902194372310973
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.8497154276547585
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.7113820221784641
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.8769683638258189
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.8353372971615346
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.8742932017807644
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.8553864720218506
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.8857298631477737
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.9214420714134921
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8188032169297146
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.7619931306855705
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.8877952023239731
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.902194372310973
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.8653294989765082
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9492398854705486
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.7397072621682765
"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.8528539857743788
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",1.0
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.9734427252801476
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.7945002693038695
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.9353391044752416
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9497966279856314
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.8492268587585772
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.9674990136760055
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.8512143226920167
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.8842422113070999
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.8222823084243461
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.8740257096259821
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.9539243275938563
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8708610961243324
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.9312997744280599
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9389979501619582
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9353391044752416
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9214166966781866
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9215612457004214
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.8695485735941642
"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9323168683432214
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",1.0
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.8037891142656876
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.9678647926303703
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9554584859771845
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.8532942937151446
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.9818200237029984
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.8806831051259543
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.9277946499047861
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.8284614107619428
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.9098025820747959
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.9884617861105031
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8635870619098448
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.9157304190970309
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9451291227636505
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9678647926303703
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9542407853226283
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9516329510514302
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.8791748686860492
"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9438941318027458
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",1.0
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.8298566126717972
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9182395727391073
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.6673349033009243
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.7190225906558437
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.9686215986010116
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.6026005327949866
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.8555463692069837
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.958612907254553
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.7605188414342123
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.9500746751947853
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.8444355377918507
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9054114532320086
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.8298566126717972
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.8402352482807064
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.8764893486745025
"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.9386400520472621
